idRestaurants,Name,Address,City,State,Zip,DESCRIPTION,Location,Phone
1277,Seaport Hotel,1 Seaport,Boston,MA,2210,Eating & Drinking,"(42.349316, -71.041743)",16173855693
1278,Sebastians Cafe,100 Summer,Boston,MA,2110,Eating & Drinking,"(42.353633, -71.057366)",16175635400
1279,Mother Juice Inc.,291 Newbury,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.349137, -71.084995)",16179457357
1280,Taj Boston,15 Arlington,Boston,MA,2116,Eating & Drinking,"(42.35283, -71.0716)",16175365700
1281,The Little Kitchen,20 Kneeland,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.35091, -71.06207)",17819644519
1282,Starbucks Coffee,110 Huntington,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.347082, -71.078373)",16172365800
1283,DEEP ELLUM/ Lone Star Taco Bar,465 Cambridge,Allston,MA,2134,Eating & Drinking,"(42.35415, -71.13658)",16178773709
1284,Deloitte Bistro,200 Berkeley,Boston,MA,2116,Eating & Drinking,"(42.35006, -71.072919)",16173891601
1285,New Market Sq. Cafe,130 Newmarket,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.330416, -71.066709)",16175048287
1286,Flik @ Skadden  Arps  Slate,500 Boylston,Boston,MA,2116,Eating & Drinking,"(42.35053, -71.0739)",16179121376
1287,Seoul Soulongtang,1243 Commonwealth,Allston,MA,2134,Eating & Drinking,"(42.35032, -71.13187)",16175056771
1288,Seven's Ale House,77 Charles,Boston,MA,2114,Eating & Drinking,"(42.35833, -71.07039)",16175239074
1289,Shabu Zen Restaurant,78 Brighton,Allston,MA,2134,Eating & Drinking,"(42.352422, -71.128929)",16177828882
1290,SHANGHAI GATEWAY RESTAURANT,204 Harvard,Allston,MA,2134,Eating & Drinking,"(42.349958, -71.130478)",16176880907
1291,Shanti Boston,4197 Washington,Roslindale,MA,2131,Eating & Drinking,"(42.28723, -71.12763)",16173253900
1292,Shawarma Falafel,26 Province,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.357172, -71.059651)",16179552894
1293,SHEA'S TAVERN,222 Broadway,South Boston,MA,2127,Eating & Drinking,"(42.339803, -71.052729)",16172653504
1294,SHERATON BOSTON (APROPOS/R.S./CAFE),39 Dalton,Boston,MA,2116,Eating & Drinking,"(42.34657, -71.08384)",16174387705
1295,SHERATON BOSTON (SIDE BAR),39 Dalton,Boston,MA,2116,Eating & Drinking,"(42.34657, -71.08384)",16174387705
1296,SHERATON BOSTON (STARBUCKS),39 Dalton,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.34657, -71.08384)",16174387705
1297,Showa Womens Institution,414 Pond,Jamaica Plain,MA,2130,Eating & Drinking,"(42.30759, -71.1313)",10005247403
1298,SHRINERS' HOSP. FOR CHILDREN,51 Blossom,Boston,MA,2114,Eating & Drinking,"(42.36308, -71.06645)",16173714725
1299,Siam Bistro,151 Pearl,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.35453, -71.05363)",10000000000
1300,SIDEWALK CAFE,764 Fourth,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.334979, -71.033538)",16174641977
1301,Silver Slipper,2387 Washington,Roxbury,MA,2119,Eating & Drinking,"(42.32914, -71.085068)",15085863230
1302,SILVERTONE BAR & GRILL,69 Bromfield,Boston,MA,2108,Eating & Drinking,"(42.357122, -71.060928)",16173387887
1303,Silvio O. Conte Forum East Roof 2A,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1304,Silvio O. Conte Forum East Roof 2C,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1305,Silvio O. Conte Forum East Roof 2D,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1306,Silvio O. Conte Forum East Roof 3A,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1307,Silvio O. Conte Forum East Roof 3B,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1308,Silvio O. Conte Forum East Roof Eagle Cart,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1309,Silvio O. Conte Forum Yawkey 4th Fl.,2597 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336249, -71.166434)",16175523307
1310,SIMCO'S INC.,679 Canterbury,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.28542, -71.11)",16175242700
1311,SIMCO'S RESTAURANT,1509 Blue Hill,Mattapan,MA,2126,Eating & Drinking w/ Take Out,"(42.272368, -71.09389)",16172963800
1312,SIMMONS COLLEGE-THE FENS,300 Fenway,Boston,MA,2115,Eating & Drinking,"(42.33931, -71.09996)",16172290744
1313,SINGH'S ROTI SHOP,692 Columbia,Dorchester,MA,2125,Eating & Drinking,"(42.32022, -71.062459)",14013596648
1314,SIP,0 Post Office,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.356797, -71.054981)",10000000000
1315,Sip Wine Bar & Kitchen,1 Avery,Boston,MA,2111,Eating & Drinking,"(42.353458, -71.062852)",16179560888
1316,Slade's Bar & Grill,950 Tremont,Mission Hill,MA,2120,Eating & Drinking w/ Take Out,"(42.33728, -71.08355)",16177199357
1317,Slate,109 High,Boston,MA,2110,Eating & Drinking,"(42.354737, -71.05434)",16175904535
1318,SMITH & WOLLENSKY OF BOSTON,101 Arlington,Boston,MA,2116,Eating & Drinking,"(42.34972, -71.070009)",12128382061
1319,Smoothie King,314 Newbury,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.348617, -71.085334)",10000000000
1320,Snappy Sushi,108 Newbury,Boston,MA,2116,Eating & Drinking,"(42.351223, -71.075671)",16172624530
1321,Society On High,99 High,Boston,MA,2110,Eating & Drinking,"(42.354245, -71.05484)",10000000000
1322,SODEXO @ CABOT CORP.,2 Seaport,Boston,MA,2210,Eating & Drinking,"(42.348928, -71.040843)",10000000000
1323,Sodexo @ Emerson - Little Bldg. (2nd Fl.),80 Boylston,Boston,MA,2116,Eating & Drinking,"(42.352225, -71.064909)",10000000000
1324,Sodexo @ Emerson - Max Cafe,150 Boylston,Boston,MA,2116,Eating & Drinking,"(42.352266, -71.066497)",10000000000
1325,Sodexo @ Genzyme Allston,500 Soldiers Field,Allston,MA,2134,Eating & Drinking,"(42.36279, -71.118548)",16177686250
1326,STANDISH VILLAGE,1190 Adams,Dorchester,MA,2124,Eating & Drinking,"(42.27193, -71.06612)",10002985656
1327,SODEXO UMASS-ATRIUM,100 William T Morrissey,Dorchester,MA,2125,Eating & Drinking w/ Take Out,"(42.313144, -71.038947)",16172875033
1328,SODEXO Wheelock College Dining Room 2nd Fl.,200 Riverway,Boston,MA,2215,Eating & Drinking,"(42.34175, -71.106442)",16178792404
1329,SODEXO@EMERSON'S CAFE(1st Fl.),80 Boylston,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.352225, -71.064909)",10000000000
1330,Sofa Cafe,217 Newbury,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.35013, -71.08137)",10000000000
1331,Sol Azteca,914 Beacon,Boston,MA,2215,Eating & Drinking,"(42.34666, -71.10626)",16172620909
1332,Somerset Club,42 Beacon,Boston,MA,2108,Eating & Drinking,"(42.35699, -71.06671)",16172271731
1333,Sonny's Restaurant,750 Adams,Dorchester,MA,2122,Eating & Drinking,"(42.28397, -71.055271)",16174363928
1334,SONSIE,327 Newbury,Boston,MA,2115,Eating & Drinking,"(42.348792, -71.086271)",16173512500
1335,SOPHIA'S GROTTO,18 Corinth,Roslindale,MA,2131,Eating & Drinking,"(42.286485, -71.129958)",16173235217
1336,Sorella's,388 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.32173, -71.10964)",16175249651
1337,Sorelle,65 Main,Charlestown,MA,2129,Eating & Drinking w/ Take Out,"(42.373635, -71.062369)",16172422125
1338,SORELLINA RESTAURANT,1 Huntington,Boston,MA,2116,Eating & Drinking,"(42.348762, -71.077999)",16174124465
1339,Soul Fire,737 Huntington,Boston,MA,2118,Eating & Drinking w/ Take Out,"(42.334069, -71.105529)",16172328000
1340,Soulfire,178 Harvard,Allston,MA,2134,Eating & Drinking,"(42.35116, -71.13119)",16174139222
1341,SOUTH BOSTON YACHT CLUB,1849 Columbia,South Boston,MA,2127,Eating & Drinking,"(42.332126, -71.027028)",16172686132
1342,South End Buttery(314 Shawmut Ave.),314 Shawmut,Roxbury,MA,2118,Eating & Drinking,"(42.34209, -71.07029)",16174821015
1343,South End Pita,471 Albany,Roxbury,MA,2118,Eating & Drinking,"(42.33974, -71.065)",16175562600
1344,Agoro's Pizza Bar & Grill,356 Chestnut Hill,Brighton,MA,2135,Eating & Drinking,"(42.336824, -71.151471)",16172774992
1345,Sweetgreen,87 Summer,Boston,MA,2110,Eating & Drinking,"(42.353848, -71.058561)",16033128613
1346,South St. Diner,178 Kneeland,Boston,MA,2111,Eating & Drinking,"(42.349893, -71.057819)",16173500028
1347,SOUTHERN BAPTIST CHURCH,29 Winthrop,Roxbury,MA,2119,Eating & Drinking,"(42.326081, -71.081638)",18578912991
1348,Spagnoulos,240 Hanover,Boston,MA,2113,Eating & Drinking,"(42.36338, -71.05517)",16177233904
1349,SPEEDY CHEN'S CHINESE RESTAURANT,289 Main,Charlestown,MA,2129,Eating & Drinking w/ Take Out,"(42.377727, -71.067013)",16172423050
1350,SPIKE'S JUNKYARD DOGS,108 Brighton,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.352564, -71.130371)",16170000000
1351,Sportello,348 Congress,Boston,MA,2210,Eating & Drinking,"(42.35071, -71.04854)",16177371234
1352,SPORTS CONNECTION BAR & GRILL,560 Dorchester,South Boston,MA,2127,Eating & Drinking,"(42.330488, -71.05673)",16172684119
1353,Spring House,44 Allandale,Roslindale,MA,2130,Eating & Drinking,"(42.300125, -71.130588)",16175220043
1354,SPRING ST. CAFE,314 Spring,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.271712, -71.17211)",16173276066
1355,SPUKIES PIZZA RESTAURANT,1159 Washington,Mattapan,MA,2126,Eating & Drinking w/ Take Out,"(42.272239, -71.068856)",10004720398
1356,SQUEALING PIG,134 Smith,Roxbury,MA,2120,Eating & Drinking,"(42.33471, -71.10204)",16175666651
1357,Squeeze Cafe & Juice Bar,225 Franklin,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.356135, -71.054068)",16173577410
1358,Squeeze Juice Bar,131 Dartmouth,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.34682, -71.07543)",18572771266
1359,St. Elizabeth's Medical Center,736 Cambridge,Brighton,MA,2135,Eating & Drinking,"(42.349573, -71.147979)",16177893000
1360,STALEX RESTAURANT,140 Norfolk,Dorchester,MA,2124,Eating & Drinking,"(42.28779, -71.07781)",15085871565
1361,7 Star St. Bistro/Astro Diner/Rozzie Ramen,153 Belgrade,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.286425, -71.136969)",16173258686
1362,Italian Pizza & Sub Express,162 South,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.304101, -71.114452)",16173905301
1363,Guilt Nightclub/Candibar,275 Tremont,Boston,MA,2116,Eating & Drinking,"(42.350032, -71.065531)",16175424677
1364,Nicks/Venue,100 Warrenton,Boston,MA,2116,Eating & Drinking,"(42.350776, -71.066229)",16174820930
1365,Icon,100 Warrenton,Boston,MA,2116,Eating & Drinking,"(42.350776, -71.066229)",16174820930
1366,Two Peck Crispy Chicken,1 Brighton,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.352411, -71.125329)",16174126939
1367,Doretta Taverna & Rawbar,300 Boylston,Boston,MA,2116,Eating & Drinking,"(42.351826, -71.0699)",16179482520
1368,Star Markets#7576/538,33 Kilmarnock,Boston,MA,2215,Eating & Drinking w/ Take Out,"(42.343682, -71.100161)",12083954913
1369,Starbucks,601 Congress,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.347435, -71.039879)",14012410323
1370,STARBUCKS COFFEE,1 Federal,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.3561, -71.05695)",10000000000
1371,Starbucks Coffee,140 Brookline,Boston,MA,2135,Eating & Drinking w/ Take Out,"(42.344895, -71.100697)",16178676545
1372,Starbucks Coffee,1660 Soldiers Field,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.35874, -71.15367)",10000000000
1373,Starbucks Coffee,1948 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.33631, -71.15017)",10000000000
1374,Starbucks Coffee,273 Huntington,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.342124, -71.086311)",10000000000
1375,Starbucks Coffee,440 William F McClellan,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.393484, -71.012976)",10000000000
1376,Starbucks Coffee # 10599,125 Summer,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.353033, -71.057556)",12063185936
1377,Starbucks Coffee # 7234,147 Massachusetts,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.34669, -71.0877)",10000000000
1378,Starbucks Coffee # 7531,12 Winter,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.35557, -71.06107)",10000000000
1379,Starbucks Coffee # 7535,23 School,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.3577, -71.05896)",10000000000
1380,Starbucks Coffee # 7544,755 Boylston,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.34938, -71.0811)",10000000000
1381,Starbucks Coffee # 7564,60 Boylston,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.35199, -71.06439)",10000000000
1382,Starbucks Coffee # 7805,90 Oliver,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.35635, -71.051804)",10000000000
1383,STARBUCKS COFFEE # 7823,470 Washington,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.3487, -71.15954)",10000000000
1384,Starbucks Coffee # 830,443 Boylston,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.351561, -71.073022)",17237810000
1385,STARBUCKS COFFEE # 864,97 Charles,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.35889, -71.07056)",10000000000
1386,Starbucks Coffee # 869,101 Federal,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.35492, -71.05659)",10000000000
1387,STARBUCKS COFFEE # 870,165 Newbury,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.35082, -71.07887)",10000000000
1388,Starbucks Coffee #9463,84 State,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.359133, -71.055738)",12063185936
1389,Starbucks Coffee (South Station),640 Atlantic,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.350021, -71.055941)",10000000000
1390,Starbucks Coffee Co.,1 Waverly,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.352467, -71.056269)",10000000000
1391,STARBUCKS COFFEE CO.,222 Cambridge,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.360985, -71.066481)",10000000000
1392,Starbucks Coffee Co. #7808,1804 Centre,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.287192, -71.152571)",10000000000
1393,Starbucks Coffee Co. #872,350 Newbury,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.34811, -71.08715)",10000000000
1394,Starbucks Coffee Co. #875,228 Washington,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.358088, -71.057656)",10000000000
1395,Starbucks Coffee Company,11 Broadway,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.34248, -71.05686)",10000000000
1396,STARBUCKS COFFEE INC.,627 Tremont,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.34261, -71.07464)",10000000000
1397,STARBUCKS COFFEE KIOSK,296 State,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.36012, -71.05091)",10002270800
1398,STASH'S PIZZA,612 Blue Hill,Dorchester,MA,2121,Eating & Drinking w/ Take Out,"(42.303207, -71.084901)",16178211543
1399,STASH'S ROSLINDALE,330 Belgrade,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.285901, -71.14511)",16173271300
1400,State Room,60 State,Boston,MA,2109,Eating & Drinking,"(42.35927, -71.05643)",16177236868
1401,STATE ST/FINANCIAL CENTER(CAFETERIA),1 Lincoln,Boston,MA,2111,Eating & Drinking,"(42.352886, -71.058695)",10000000000
1402,State Street Express @MBTA State St. Line,208 Washington,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.358721, -71.057477)",16178186100
1403,Stats Bar & Grille,77 Dorchester,South Boston,MA,2127,Eating & Drinking,"(42.33581, -71.04532)",16172689300
1404,STEFANO'S PIZZA,863 Washington,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.281561, -71.0713)",16172822691
1405,STELLA,1525 Washington,Roxbury,MA,2118,Eating & Drinking,"(42.339878, -71.07261)",16172477747
1406,STEPHANIE'S ON NEWBURY,190 Newbury,Boston,MA,2116,Eating & Drinking,"(42.350167, -71.079588)",16172360990
1407,Stephis in Southie,11 Broadway,South Boston,MA,2127,Eating & Drinking,"(42.34248, -71.05686)",10000000000
1408,Sterlings,60 State,Boston,MA,2109,Eating & Drinking,"(42.35927, -71.05643)",16174517400
1409,Sticky Rice Cafe,1894 Centre,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.285385, -71.155841)",16177825782
1410,Stockyard,135 Market,Brighton,MA,2134,Eating & Drinking,"(42.35778, -71.14858)",16177824700
1411,Stoddard's Fine Food & Ale,48 Temple,Boston,MA,2111,Eating & Drinking,"(42.355214, -71.061622)",16175742894
1412,Stone Hearth Pizza Co.,182 Western,Allston,MA,2134,Eating & Drinking,"(42.362961, -71.129376)",10000000000
1413,Stop & Shop Supermarket #075,301 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.324073, -71.10315)",10000000000
1414,Stop & Taste,235 Dudley,Roxbury,MA,2119,Eating & Drinking w/ Take Out,"(42.328378, -71.079848)",16178394560
1415,Storyville,47 Huntington,Boston,MA,2116,Eating & Drinking,"(42.348407, -71.078649)",16173880033
1416,STREGA,379 Hanover,Boston,MA,2113,Eating & Drinking,"(42.364967, -71.053051)",16179131018
1417,Subway,100 City Hall,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.359529, -71.05875)",18572335787
1418,Subway,121 High,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.355037, -71.05402)",18578882137
1419,Subway,1281 Hyde Park,Hyde Park,MA,2136,Eating & Drinking,"(42.255266, -71.1245)",16173617373
1420,Subway,13 William C Kelly,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.374597, -71.038799)",16175610061
1421,Subway,144 Tremont,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.355314, -71.062825)",15088015119
1422,Subway,1576 Dorchester,Dorchester,MA,2122,Eating & Drinking w/ Take Out,"(42.297107, -71.060479)",17815727104
1423,Subway,230 Tremont,Boston,MA,2116,Eating & Drinking,"(42.35129, -71.0646)",16177824862
1424,Subway,262 Washington,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.35774, -71.05784)",17742199192
1425,Subway,340 Longwood,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.338284, -71.106989)",16172649299
1426,Subway,401 Washington,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.349403, -71.155309)",19789140864
1427,Subway,4238 Washington,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.28585, -71.128341)",14016516996
1428,Subway,560 Washington,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.292072, -71.071521)",16178252212
1429,Subway,805 Harrison,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.335905, -71.07415)",10000000000
1430,Subway,900 Huntington,Mission Hill,MA,2120,Eating & Drinking w/ Take Out,"(42.33193, -71.111789)",10000000000
1431,Subway,944 Bennington,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.386166, -71.00953)",16172017560
1432,Subway (138 Cambridge St.),138 Cambridge,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.361003, -71.063928)",16177224067
1433,Subway (1868 Centre St.),1868 Centre,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.28588, -71.15506)",10000000000
1434,Subway (334 Mass. Ave.),334 Massachusetts,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.34261, -71.084169)",17815709061
1435,Subway (76 Summer St.),76 Summer,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.35405, -71.05822)",10000000000
1436,SUFFOLK UNIVERSITY CAFE,8 Ashburton,Boston,MA,2108,Eating & Drinking,"(42.358992, -71.061988)",10000000000
1437,Suffolk University Law School,120 Tremont,Boston,MA,2108,Eating & Drinking,"(42.356767, -71.061448)",10000000000
1438,SUGAR BOWL,857 Dorchester,Dorchester,MA,2125,Eating & Drinking w/ Take Out,"(42.321461, -71.05696)",16172658000
1439,SUISHAYA RESTAURANT,2 Tyler,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.35121, -71.06037)",19173406775
1440,Miyuki Sushi,547 Washington,Brighton,MA,2135,Eating & Drinking,"(42.349511, -71.16376)",16177927694
1441,GrandTen Distilling,383 Dorchester,South Boston,MA,2127,Eating & Drinking,"(42.33508, -71.05729)",16172690497
1442,Unidine Cafe @ RSM,80 City,Charlestown,MA,2129,Eating & Drinking,"(42.37134, -71.060913)",16179129000
1443,Metropolitan In Town Restaurant Bar,277 Dartmouth,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.35112, -71.07758)",16177310600
1444,Sullivan's Restaurant,56 Union,Charlestown,MA,2129,Eating & Drinking,"(42.373526, -71.066473)",16178397313
1445,Sullivan's Tap,168 Canal,Boston,MA,2114,Eating & Drinking,"(42.365016, -71.061179)",10007426968
1446,SULLY'S PUB,85 Main,Charlestown,MA,2129,Eating & Drinking,"(42.373922, -71.062762)",16172429515
1447,SULTAN'S KITCHEN,112 State,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.359299, -71.054864)",16175709009
1448,Summer Shack,50 Dalton,Boston,MA,2115,Eating & Drinking,"(42.347065, -71.085643)",10000000000
1449,SUN PIZZA,46 Washington,Dorchester,MA,2121,Eating & Drinking w/ Take Out,"(42.30715, -71.08214)",16175411991
1450,Super Fusion Express,779 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.309982, -71.115568)",16175220277
1451,Super Stop & Shop,1100 Massachusetts,Dorchester,MA,2125,Eating & Drinking,"(42.326543, -71.065176)",16175414700
1452,Super Stop & Shop,60 Everett,Brighton,MA,2134,Eating & Drinking w/ Take Out,"(42.35654, -71.13923)",10000000000
